Chemistry#Dr. Debapratim Das
Chemistry#Dr. Debasis  Manna
Chemistry#Dr. Dipankar   Srimani
Chemistry#Dr. Kalyan  Raidongia
Chemistry#Dr. Kalyanasis Sahu
Chemistry#Dr. Kingsuk Mahata
Chemistry#Dr. Krishna  Pada Bhabak
Chemistry#Dr. Lal Mohan Kundu
Chemistry#Dr. Manabendra Sarma
Chemistry#Dr. Pavan Kumar Kancharla
Chemistry#Dr. Shyam Prosad Biswas
Chemistry#Dr. Subhas Chandra Pan
Chemistry#Dr. Sumana  Dutta
Chemistry#Dr. Uttam  Manna
Chemistry#dupcchemistry
Chemistry#Prof. Abu Taleb Khan
Chemistry#Prof. Aditya Narayan Panda
Chemistry#Prof. Anil Kumar Saikia
Chemistry#Prof. Anumita Paul
Chemistry#Prof. Ashish  Kumar Gupta
Chemistry#Prof. Bhubaneswar Mandal
Chemistry#Prof. Biplab Mondal
Chemistry#Prof. G  Krishnamoorthy
Chemistry#Prof. Gopal Das
Chemistry#Prof. Jubaraj Bikash Baruah
Chemistry#Prof. Mohammad Qureshi
Chemistry#Prof. Parameswar K Iyer
Chemistry#Prof. Sandip Paul
Chemistry#Prof. Subhendu Sekhar Bag
Chemistry#Prof. Tharmalingam Punniyamurthy
Chemistry#Prof. Vadivelu Manivannan
Civil Engineering#dppccivil
Civil Engineering#Dr. Abhishek  Kumar
Civil Engineering#Dr. Ajay  Dashora
Civil Engineering#Dr. Akhilesh Kumar Maurya
Civil Engineering#Dr. Amit  Balasaheb Shelke
Civil Engineering#Dr. Anil Kumar Mishra
Civil Engineering#Dr. Anjan Kumar Siddagangaiah
Civil Engineering#Dr. Arindam
Civil Engineering#Dr. Arunasis Chakraborty
Civil Engineering#Dr. Bimlesh Kumar
Civil Engineering#Dr. Budhaditya  Hazra
Civil Engineering#Dr. Hrishikesh Sharma
Civil Engineering#Dr. Indu Siva Ranjani Gandhi
Civil Engineering#Dr. Johan Ninan
Civil Engineering#Dr. Kaustubh Dasgupta
Civil Engineering#Dr. Laishram Boeing Singh
Civil Engineering#Dr. Ravi  K
Civil Engineering#Dr. Rishikesh  Bharti
Civil Engineering#Dr. Sandip  Das
Civil Engineering#Dr. Sreeja Pekkat
Civil Engineering#Dr. Suresh Arvindakshan Kartha
Civil Engineering#Dr. Tadikonda Venkata Bharat
Civil Engineering#dupccivil
Civil Engineering#Prof. Ajay Kalamdhad
Civil Engineering#Prof. Anjan Dutta
Civil Engineering#Prof. Arbind  Kumar Singh
Civil Engineering#Prof. Arup  Kumar Sarma
Civil Engineering#Prof. Baleshwar Singh
Civil Engineering#Prof. Bulu Pradhan
Civil Engineering#Prof. Chandan Mahanta
Civil Engineering#Prof. Chunchu Mallikarjuna
Civil Engineering#Prof. Gautam_ Barua
Civil Engineering#Prof. Hemant B. Kaushik
Civil Engineering#Prof. Mohammad Jawed
Civil Engineering#Prof. Pranab Kumar Ghosh
Civil Engineering#Prof. Rajan Choudhary
Civil Engineering#Prof. Rajib Kumar Bhattacharjya
Civil Engineering#Prof. Sajal  Kanti Deb
Civil Engineering#Prof. Saswati Chakraborty
Civil Engineering#Prof. Sharad Bhaurao Gokhale
Civil Engineering#Prof. Sreedeep Sekharan
Civil Engineering#Prof. Subashisa Dutta
Civil Engineering#Prof. Sudip Talukdar
Civil Engineering#Prof. Teiborlang Lyngdoh Ryntathiang
Computer Science and Engineering#Dr. Amit Chintamani Awekar
Computer Science and Engineering#Dr. Arijit  Sur
Computer Science and Engineering#Dr. Aryabartta Sahu
Computer Science and Engineering#Dr. Ashish  Anand
Computer Science and Engineering#Dr. Benny George Kenkireth
Computer Science and Engineering#Dr. Chandan  Karfa
Computer Science and Engineering#Dr. John  Jose
Computer Science and Engineering#Dr. Manas Khatua
Computer Science and Engineering#Dr. Moumita Patra
Computer Science and Engineering#Dr. Pinaki Mitra
Computer Science and Engineering#Dr. Rashmi Dutta Baruah
Computer Science and Engineering#Dr. Samit Bhattacharya
Computer Science and Engineering#Dr. Sanasam Ranbir Singh
Computer Science and Engineering#Dr. Sushanta Karmakar
Computer Science and Engineering#Dr. Tamarapalli Venkatesh
Computer Science and Engineering#Dr. V Vijaya Saradhi
Computer Science and Engineering#Prof. Hemangee Kalpesh Kapoor
Computer Science and Engineering#Prof. Jatindra Kumar Deka
Computer Science and Engineering#Prof. Purandar Bhaduri
Computer Science and Engineering#Prof. Sajith Gopalan
Computer Science and Engineering#Prof. Seela Veerabhadreswara Rao
Computer Science and Engineering#Prof. Sukumar Nandi
Computer Science and Engineering#Unspecified
Design#Dr. Abhishek Shrivastava
Design#Dr. Debayan  Dhar
Design#Dr. Keyur Babulal Sorathia
Design#Dr. Manoj Majhi
Design#Dr. Pratul Chandra Kalita
Design#Dr. Shakuntala Acharya
Design#Dr. Sougata Karmakar
Design#Dr. Udaya Kumar Dharmalingam
Design#Dr. Urmi  Ravindra Salve
Design#Mr Abhishek  Singh
Design#Mr Pankaj Upadhyay
Design#Mr Supradip  Das
Design#Ms Shareka Iqbal
Design#Ms Sharmistha Banerjee
Design#Ms Sheetal Madhav Gokhale
Design#Prof. Pradeep G. Yammiyavar
Design#Prof. Utpal Barua
Electronics and Electrical Engineering#dppceee
Electronics and Electrical Engineering#Dr. A.  Rajesh
Electronics and Electrical Engineering#Dr. Arun Tej Mallajosyula
Electronics and Electrical Engineering#Dr. Chandan  Kumar
Electronics and Electrical Engineering#Dr. Chayan Bhawal
Electronics and Electrical Engineering#Dr. Debabrata  Sikdar
Electronics and Electrical Engineering#Dr. Gaurav Trivedi
Electronics and Electrical Engineering#Dr. Hanumant  Singh Shekhawat
Electronics and Electrical Engineering#Dr. Indrani Kar
Electronics and Electrical Engineering#Dr. Kannan Karthik
Electronics and Electrical Engineering#Dr. Mahima Arrawatia
Electronics and Electrical Engineering#Dr. Nagarjuna Nallam
Electronics and Electrical Engineering#Dr. Praveen Tripathy
Electronics and Electrical Engineering#Dr. Prithwijit  Guha
Electronics and Electrical Engineering#Dr. Ramesh Kumar Sonkar
Electronics and Electrical Engineering#Dr. Ravindranath Adda
Electronics and Electrical Engineering#Dr. Ribhu
Electronics and Electrical Engineering#Dr. Rishikesh Dilip Kulkarni
Electronics and Electrical Engineering#Dr. Salil Kashyap
Electronics and Electrical Engineering#Dr. Sanjib Ganguly
Electronics and Electrical Engineering#Dr. Shabari   Nath
Electronics and Electrical Engineering#Dr. Smarajit Das
Electronics and Electrical Engineering#Dr. Sonali Chouhan
Electronics and Electrical Engineering#Dr. Srinivasan Krishnaswamy
Electronics and Electrical Engineering#Dr. Sudarshan Mukherjee
Electronics and Electrical Engineering#Dr. Suresh Sundaram
Electronics and Electrical Engineering#Dr. Tony Jacob
Electronics and Electrical Engineering#dupceee
Electronics and Electrical Engineering#Prof. Chitralekha Mahanta
Electronics and Electrical Engineering#Prof. Harshal  Bhalchandra Nemade
Electronics and Electrical Engineering#Prof. Manas Kamal Bhuyan
Electronics and Electrical Engineering#Prof. Prabin Kumar Bora
Electronics and Electrical Engineering#Prof. Praveen Kumar
Electronics and Electrical Engineering#Prof. Rakhesh  Singh Kshetrimayum
Electronics and Electrical Engineering#Prof. Ratnajit Bhattacharjee
Electronics and Electrical Engineering#Prof. Roy  Paily Palathinkal
Electronics and Electrical Engineering#Prof. Samarendra Dandapat
Electronics and Electrical Engineering#Prof. Shaik Rafi Ahamed
Electronics and Electrical Engineering#Prof. Somanath Majhi
Electronics and Electrical Engineering#Sanjib Das
Energy#dppcenergy
Energy#Dr. Harsh Chaturvedi
Energy#Dr. Pankaj  Kalita
Food Science & Technology#Prof. Vaibhav Vasant Goud
Humanities and Social Sciences#Dr. Agnirup Sarkar
Humanities and Social Sciences#Dr. Amarjyoti Mahanta
Humanities and Social Sciences#Dr. Anamika Barua
Humanities and Social Sciences#Dr. Bidisha Som
Humanities and Social Sciences#Dr. Bodhisattva Sengupta
Humanities and Social Sciences#Dr. Daksha Chandu Parmar
Humanities and Social Sciences#Dr. Debapriya  Basu
Humanities and Social Sciences#Dr. Debarshi Das
Humanities and Social Sciences#Dr. Dilwar Hussain
Humanities and Social Sciences#Dr. John   Thomas
Humanities and Social Sciences#Dr. Kiran Keshavamurthy
Humanities and Social Sciences#Dr. Mithilesh Kumar Jha
Humanities and Social Sciences#Dr. Nachiketa Tripathi
Humanities and Social Sciences#Dr. Naveen Kashyap
Humanities and Social Sciences#Dr. Ngamjahao  Kipgen
Humanities and Social Sciences#Dr. Pahi Saikia
Humanities and Social Sciences#Dr. Prabhu Venkataraman
Humanities and Social Sciences#Dr. Prasad Khanolkar
Humanities and Social Sciences#Dr. Priyankoo Sarmah
Humanities and Social Sciences#Dr. Rajshree Bedamatta
Humanities and Social Sciences#Dr. Ranu Roychoudhuri
Humanities and Social Sciences#Dr. Sambit Mallick
Humanities and Social Sciences#Dr. Sawmya  Ray
Humanities and Social Sciences#Dr. Shakuntala Mahanta
Humanities and Social Sciences#Dr. Sukanya Sharma
Humanities and Social Sciences#Dr. Vasundhara Jairath
Humanities and Social Sciences#Dr. Vipul Dutta
Humanities and Social Sciences#Prof. Arupjyoti Saikia
Humanities and Social Sciences#Prof. Liza Das
Humanities and Social Sciences#Prof. Mrinal Kanti Dutta
Humanities and Social Sciences#Prof. Rohini Mokashi Punekar
Humanities and Social Sciences#Prof. Saundarjya Borbora
Mathematics#Dr. Arabin Kumar Dey
Mathematics#Dr. Arup Chattopadhyay
Mathematics#Dr. Ashok Singh Sairam
Mathematics#Dr. Ayon  Ganguly
Mathematics#Dr. Bhupen  Deka
Mathematics#Dr. Bikash Bhattacharjya
Mathematics#Dr. Chandan  Pal
Mathematics#Dr. Gautam Kumar Das
Mathematics#Dr. H.  Ramesh
Mathematics#Dr. Jitendriya Swain
Mathematics#Dr. Palash Ghosh
Mathematics#Dr. Pratyoosh Kumar
Mathematics#Dr. Rajesh  Kumar Srivastava
Mathematics#Dr. Rupam   Barman
Mathematics#Dr. Sagarmoy Dutta
Mathematics#Dr. Sameer Kamal
Mathematics#Dr. Shyamashree Upadhyay
Mathematics#Dr. Siddhartha Pratim Chakrabarty
Mathematics#Dr. Sree Krishna Anantha Sai Palaparthi
Mathematics#Dr. Sriparna Bandyopadhyay
Mathematics#Dr. Subhamay  Saha
Mathematics#Dr. Sweta  Tiwari
Mathematics#Prof. Anupam Saikia
Mathematics#Prof. Durga Charan Dalal
Mathematics#Prof. Jiten Chandra Kalita
Mathematics#Prof. Kalpesh Kapoor
Mathematics#Prof. M. Guru Prem Prasad
Mathematics#Prof. N.  Selvaraju
Mathematics#Prof. Natesan Srinivasan
Mathematics#Prof. Partha Sarathi Mandal
Mathematics#Prof. Rafikul Alam
Mathematics#Prof. Shreemayee Bora
Mathematics#Prof. Swaroop Nandan Bora
Mechanical Engineering#Dr. Amaresh Dalal
Mechanical Engineering#Dr. Arnab Kr. De
Mechanical Engineering#Dr. Arup Kumar Nandy
Mechanical Engineering#Dr. Atanu Banerjee
Mechanical Engineering#Dr. Bhaskar Kumar
Mechanical Engineering#Dr. Deepak Sharma
Mechanical Engineering#Dr. Dibakar Bandopadhya
Mechanical Engineering#Dr. Dipankar Narayan Basu
Mechanical Engineering#Dr. Dr. Atul K Soti
Mechanical Engineering#Dr. Dr. Niranjan Sahoo
Mechanical Engineering#Dr. Karuna  Kalita
Mechanical Engineering#Dr. Madhusudhana Rao Gavara
Mechanical Engineering#Dr. Manas Das
Mechanical Engineering#Dr. Poonam Kumari
Mechanical Engineering#Dr. Pranab Kumar Mondal
Mechanical Engineering#Dr. Prasenjit   Khanikar
Mechanical Engineering#Dr. Ramabadran Ganesh Narayanan
Mechanical Engineering#Dr. Sachin  Singh Gautam
Mechanical Engineering#Dr. Sajan Kapil
Mechanical Engineering#Dr. Sandeep Reddy Basireddy
Mechanical Engineering#Dr. Satyajit Panda
Mechanical Engineering#Dr. Shrikrishna Nandkishor Joshi
Mechanical Engineering#Dr. Shubhadeep Mandal
Mechanical Engineering#Dr. Sukhomay  Pal
Mechanical Engineering#Dr. Swarup Bag
Mechanical Engineering#Dr. Tapan Krishnakumar Mankodi
Mechanical Engineering#Dr. Vinayak Narayan Kulkarni
Mechanical Engineering#Prof. Anoop Kumar Dass
Mechanical Engineering#Prof. Debabrata Chakraborty
Mechanical Engineering#Prof. K S R Krishna Murthy
Mechanical Engineering#Prof. Manmohan Pandey
Mechanical Engineering#Prof. P.  Muthukumar
Mechanical Engineering#Prof. Rajiv Tiwari
Mechanical Engineering#Prof. Sashindra  Kumar Kakoty
Mechanical Engineering#Prof. Shyamanta Moni Hazarika
Mechanical Engineering#Prof. Subramani Kanagaraj
Mechanical Engineering#Prof. Uday Shanker Dixit
Mechanical Engineering#Prof. Ujjwal Kumar Saha
Mechanical Engineering#Sri Biranchi Panda
Nanotechnology#Dr. Arun Tej Mallajosyula
Nanotechnology#Dr. Uttam  Manna
Physics#Dr. Arunansu  Sil
Physics#Dr. Ashwini Kumar Sharma
Physics#Dr. Bibhas Ranjan Majhi
Physics#Dr. Charudatt Yashwant Kadolkar
Physics#Dr. Debaprasad Maity
Physics#Dr. Dobbidi Pamu
Physics#Dr. Gagan   Kumar
Physics#Dr. Kanhaiya  Pandey
Physics#Dr. Malay Kumar Nandy
Physics#Dr. Pankaj Kumar Mishra
Physics#Dr. Santabrata Das
Physics#Dr. Sayan Kumar Chakrabarti
Physics#Dr. Soumitra  Nandi
Physics#Dr. Sovan Chakraborty
Physics#Dr. Subhaditya Bhattacharya
Physics#Dr. Subhash Thota
Physics#Dr. Tapan  Mishra
Physics#Dr. Tarak Nath Dey
Physics#Dr. Uday Narayan Maiti
Physics#Dr. Udit Raha
Physics#Prof. A  Srinivasan
Physics#Prof. Alika Khare
Physics#Prof. Amarendra Kumar Sarma
Physics#Prof. Bosanta Ranjan Boruah
Physics#Prof. Dilip  Pal
Physics#Prof. Girish  Sampath Setlur
Physics#Prof. Pratima Agarwal
Physics#Prof. Pravat Kumar Giri
Physics#Prof. Seenipandian Ravi
Physics#Prof. Sitangshu Bikas Santra
Physics#Prof. Subhradip Ghosh
Physics#Prof. Sunil Kumar Khijwania
Students Affairs section#Unspecified
Biosciences and Bioengineering#Dr. Kusum K. Singh
Biosciences and Bioengineering#Dr. Pranjal Chandra
Chemical  Engineering#Dr.  Upadhyay Rajesh Kumar
Chemical  Engineering#Prof. Ghoshal Aloke Kumar
Chemistry#Prof. Arun Chattopadhyay
Chemistry#Prof. Bhisma Kumar Patel
Chemistry#Prof. Manabendra Ray
Chemistry#Dr. Akshai Kumar A. S
Chemistry#Dr. Sunanda Chatterjee
Civil Engineering#Prof.  Konjengbam Darunkumar Singh
Civil Engineering#Prof. Archana M Nair
Civil Engineering#Dr. Manish Kumar
Civil Engineering#Dr. Sri Harsha Kota
Computer Science and Engineering#Dr. Sukanta Bhattacharjee
Computer Science and Engineering#Prof. Pradip Kr. Das
Computer Science and Engineering#Prof. Diganta Goswami
Computer Science and Engineering#Dr. R. Inkulu
Computer Science and Engineering#Dr. Deepanjan Kesh
Design#Prof. Debkumar Chakrabarti
Design#Prof. A K Das
Design#Prof. Ravi Mokashi Punekar
Design#Dr. Mriganka Madhukailya
Design#Dr. Charu Monga
Electronics and Electrical Engineering#Prof. Sanjay Kumar Bose
Electronics and Electrical Engineering#Prof. Rohit Kumar Sinha
Electronics and Electrical Engineering#Prof. Rakhesh Singh Kshetrimayum
Electronics and Electrical Engineering#Dr. Sisir Kumar Nayak
Electronics and Electrical Engineering#Dr. Kalpana Dhaka
Mathematics#Prof. Anjan K. Chakrabarty
Mathematics#Prof. K. V. Krishna
Mathematics#Prof. Bhaba Kumar Sarma
Mathematics#Prof. Rajen Kumar Sinha
Mathematics#Dr. K. V. Srikanth
Mathematics#Dr. Vinay Wagh
Mechanical Engineering#Prof. Pinakeswar Mahanta
Mechanical Engineering#Prof. Anil D. Sahasrabudhe
Mechanical Engineering#Prof. P. S. Robi
Mechanical Engineering#Prof. Pankaj Biswas
Mechanical Engineering#Prof. S. Senthilvelan
Mechanical Engineering#Prof. Santosha K. Dwivedy
Physics#Prof. Saurabh Basu
Physics#Prof. Bipul Bhuyan
Physics#Prof. Debasish Borah
Physics#Prof. Sunil K Khijwania
Physics#Dr. Meduri C Kumar
Physics#Prof. Padma K Padmanabhan
Physics#Prof. Perumal Alagarsamy
Physics#Prof. Poulose Poulose
