CL503#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Anki  Reddy Katha#24 Apr, 2021 ( 09:00 to 12:00 )
CL504#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Prabu  Vairakannu#22 Apr, 2021 ( 09:00 to 12:00 )
CL514#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Pallab Ghosh#21 Apr, 2021 ( 09:00 to 12:00 )
CL505#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Anugrah Singh#23 Apr, 2021 ( 09:00 to 12:00 )
CL506#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Partho Sarathi Gooh Pattader#28 Apr, 2021 ( 09:00 to 12:00 )
CL618#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Pankaj Tiwari#27 Apr, 2021 ( 09:00 to 12:00 )
CL619#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Animes Kumar Golder#28 Apr, 2021 ( 14:00 to 17:00 )
CL622#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Ashok Kumar Dasmahapatra#27 Apr, 2021 ( 14:00 to 17:00 )
CL625#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Dipankar Bandypadhyay#27 Apr, 2021 ( 09:00 to 12:00 )
CL626#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Vaibhav Vasant Goud#27 Apr, 2021 ( 14:00 to 17:00 )
CL628#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Mahuya  De#28 Apr, 2021 ( 14:00 to 17:00 )
CL634#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Nanda  Kishore#28 Apr, 2021 ( 14:00 to 17:00 )
CL639#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Raghvendra   Gupta#27 Apr, 2021 ( 09:00 to 12:00 )
CL643#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Prakash Kotecha#27 Apr, 2021 ( 09:00 to 12:00 )
CL210H#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Tapas Kumar Mandal#
CL211H#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Senthilmurugan Subbiah#
CL310#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Prabu  Vairakannu#
CL312#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Anugrah Singh#
CL313#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Bishnupada Mandal#
CL314H#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Prasanna Venkatesh Rajaraman#
CL315H#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Prabirkumar Saha#
CL416#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Vaibhav Vasant Goud#
CL417#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Mihir Kumar Purkait#
CL599#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Ramagopal V. S. Uppaluri#
CL209#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Mihir Kumar Purkait#23 Apr, 2021 ( 09:00 to 12:00 )
CL207#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. R  Anandalakshmi#28 Apr, 2021 ( 14:00 to 17:00 )
CL598#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. G.   Pugazhenthi#
CL499#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#dupc.chemical#
CL699#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#dppcchemical#
CL498#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#dupc.chemical#
CL399#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#dupc.chemical#
EE206#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Roy  Paily Palathinkal#21 Apr, 2021 ( 09:00 to 12:00 )
EE207#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Shaik Rafi Ahamed#
EE230#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Kannan Karthik#22 Apr, 2021 ( 09:00 to 12:00 )
EE250#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Indrani Kar#23 Apr, 2021 ( 09:00 to 12:00 )
EE252#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Rishikesh Dilip Kulkarni#24 Apr, 2021 ( 09:00 to 12:00 )
EE253#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Harshal  Bhalchandra Nemade#
EE213M#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Arun Tej Mallajosyula#27 Apr, 2021 ( 09:00 to 12:00 )
EE211#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Rishikesh Dilip Kulkarni#
EE313#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Arun Tej Mallajosyula#
EE332#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Ribhu#23 Apr, 2021 ( 14:00 to 17:00 )
EE333#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Ribhu#
EE334#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sudarshan Mukherjee#24 Apr, 2021 ( 14:00 to 17:00 )
EE390#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Gaurav Trivedi#26 Apr, 2021 ( 14:00 to 17:00 )
EE360#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Ravindranath Adda#23 Apr, 2021 ( 14:00 to 17:00 )
EE370#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Chandan  Kumar#24 Apr, 2021 ( 14:00 to 17:00 )
EE371#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Ravindranath Adda#
EE381#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Praveen Kumar#
EE322M#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Chayan Bhawal#28 Apr, 2021 ( 14:00 to 17:00 )
EE351#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Harshal  Bhalchandra Nemade#
EE399#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#dupceee#
EE499#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#dupceee#
EE482#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Praveen Tripathy#
EE442#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Ratnajit Bhattacharjee#
EE521#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Manas Kamal Bhuyan#
EE522#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Prabin Kumar Bora#27 Apr, 2021 ( 09:00 to 12:00 )
EE525#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Prithwijit  Guha#28 Apr, 2021 ( 09:00 to 12:00 )
EE533#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Salil Kashyap#28 Apr, 2021 ( 09:00 to 12:00 )
EE534#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sonali Chouhan#
EE535#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sonali Chouhan#27 Apr, 2021 ( 09:00 to 12:00 )
EE592#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. A.  Rajesh#26 Apr, 2021 ( 09:00 to 12:00 )
EE512#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Nagarjuna Nallam#27 Apr, 2021 ( 09:00 to 12:00 )
EE515#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Gaurav Trivedi#28 Apr, 2021 ( 09:00 to 12:00 )
EE516#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Shaik Rafi Ahamed#26 Apr, 2021 ( 09:00 to 12:00 )
EE517#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Nagarjuna Nallam#
EE518#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Gaurav Trivedi#
EE553#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Chitralekha Mahanta#
EE554#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Srinivasan Krishnaswamy#26 Apr, 2021 ( 09:00 to 12:00 )
EE555#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Hanumant  Singh Shekhawat#
EE562#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sanjib Ganguly#27 Apr, 2021 ( 09:00 to 12:00 )
EE572#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sanjib Ganguly#
EE580#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Praveen Kumar#28 Apr, 2021 ( 09:00 to 12:00 )
EE541#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Rakhesh  Singh Kshetrimayum#
EE543#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Rakhesh  Singh Kshetrimayum#27 Apr, 2021 ( 09:00 to 12:00 )
EE544#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Debabrata  Sikdar#26 Apr, 2021 ( 09:00 to 12:00 )
EE561#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Chandan  Kumar#
EE552#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Somanath Majhi#
EE595H#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Tony Jacob#27 Feb, 2021 ( 09:00 to 11:00 )
EE596H#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Tony Jacob#27 Apr, 2021 ( 09:00 to 11:00 )
EE526#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Suresh Sundaram#28 Apr, 2021 ( 09:00 to 12:00 )
EE527#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Prithwijit  Guha#
EE699#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#dppceee#
EE611#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Arun Tej Mallajosyula#22 Apr, 2021 ( 14:00 to 17:00 )
EE613#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Mahima Arrawatia#24 Apr, 2021 ( 14:00 to 17:00 )
EE621#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Manas Kamal Bhuyan#21 Apr, 2021 ( 14:00 to 17:00 )
EE622#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Samarendra Dandapat#24 Apr, 2021 ( 14:00 to 17:00 )
EE633#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Smarajit Das#23 Apr, 2021 ( 14:00 to 17:00 )
EE643#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Ramesh Kumar Sonkar#23 Apr, 2021 ( 14:00 to 17:00 )
EE644#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Debabrata  Sikdar#21 Apr, 2021 ( 14:00 to 17:00 )
EE655#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Hanumant  Singh Shekhawat#22 Apr, 2021 ( 14:00 to 17:00 )
EE672#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Chandan  Kumar#21 Apr, 2021 ( 14:00 to 17:00 )
EE674#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Praveen Tripathy#24 Apr, 2021 ( 14:00 to 17:00 )
EE694#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Gaurav Trivedi#21 Apr, 2021 ( 14:00 to 17:00 )
EE626#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Prithwijit  Guha#27 Apr, 2021 ( 09:00 to 12:00 )
EE645#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Ratnajit Bhattacharjee#22 Apr, 2021 ( 14:00 to 17:00 )
EE661#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Shabari   Nath#23 Apr, 2021 ( 14:00 to 17:00 )
EE352#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Somanath Majhi#22 Apr, 2021 ( 14:00 to 17:00 )
EE335#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Tony Jacob#21 Apr, 2021 ( 14:00 to 17:00 )
EM597#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Praveen Kumar#
PH202#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Ashwini Kumar Sharma#21 Apr, 2021 ( 09:00 to 12:00 )
PH204#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Charudatt Yashwant Kadolkar#22 Apr, 2021 ( 09:00 to 12:00 )
PH206#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Tapan  Mishra#26 Apr, 2021 ( 09:00 to 12:00 )
PH208#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Dilip  Pal#24 Apr, 2021 ( 09:00 to 12:00 )
PH211#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Tarak Nath Dey#
PH302#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Uday Narayan Maiti#22 Apr, 2021 ( 14:00 to 17:00 )
PH304#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. A  Srinivasan#26 Apr, 2021 ( 14:00 to 17:00 )
PH306#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Gagan   Kumar#24 Apr, 2021 ( 14:00 to 17:00 )
PH308#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Udit Raha#23 Apr, 2021 ( 14:00 to 17:00 )
PH310#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Subhash Thota#
PH309#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Dilip  Pal#
PH417#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Debaprasad Maity#
PH499#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sayan Kumar Chakrabarti#
PH458#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Seenipandian Ravi#22 Apr, 2021 ( 09:00 to 12:00 )
PH462#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Amarendra Kumar Sarma#23 Apr, 2021 ( 09:00 to 12:00 )
PH464#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Malay Kumar Nandy#24 Apr, 2021 ( 09:00 to 12:00 )
PH446#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Santabrata Das#27 Apr, 2021 ( 09:00 to 12:00 )
PH465#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Alika Khare#27 Apr, 2021 ( 09:00 to 12:00 )
PH402#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Pratima Agarwal#26 Apr, 2021 ( 09:00 to 12:00 )
PH404#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Soumitra  Nandi#24 Apr, 2021 ( 09:00 to 12:00 )
PH406#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Arunansu  Sil#22 Apr, 2021 ( 09:00 to 12:00 )
PH408#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Dobbidi Pamu#21 Apr, 2021 ( 09:00 to 12:00 )
PH410#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Tarak Nath Dey#23 Apr, 2021 ( 09:00 to 12:00 )
PH412#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Seenipandian Ravi#
PH411#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Alika Khare#
PH511#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Charudatt Yashwant Kadolkar#
PH516#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Subhradip Ghosh#
PH518#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Pankaj Kumar Mishra#
PH534#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Sunil Kumar Khijwania#21 Apr, 2021 ( 14:00 to 17:00 )
PH536#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Amarendra Kumar Sarma#24 Apr, 2021 ( 14:00 to 17:00 )
PH541#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Kanhaiya  Pandey#26 Apr, 2021 ( 14:00 to 17:00 )
PH544#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Subhaditya Bhattacharya#23 Apr, 2021 ( 14:00 to 17:00 )
PH702#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Pankaj Kumar Mishra#24 Apr, 2021 ( 14:00 to 17:00 )
PH704#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Bosanta Ranjan Boruah#23 Apr, 2021 ( 14:00 to 17:00 )
PH706#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sayan Kumar Chakrabarti#22 Apr, 2021 ( 14:00 to 17:00 )
PH708#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Uday Narayan Maiti#
PH282M#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Sunil Kumar Khijwania#27 Apr, 2021 ( 09:00 to 12:00 )
PH382M#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Ashwini Kumar Sharma#28 Apr, 2021 ( 14:00 to 17:00 )
PH210#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Bibhas Ranjan Majhi#
PH312#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sayan Kumar Chakrabarti#
PH456#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Girish  Sampath Setlur#21 Apr, 2020 ( 09:00 to 12:00 )
CH222#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Anil Kumar Saikia#21 Apr, 2021 ( 09:00 to 12:00 )
CH224#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sumana  Dutta#22 Apr, 2021 ( 09:00 to 12:00 )
CH211#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Shyam Prosad Biswas#23 Apr, 2021 ( 09:00 to 12:00 )
CH233#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. G  Krishnamoorthy#24 Apr, 2021 ( 09:00 to 12:00 )
CH223#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Subhas Chandra Pan#
CH332#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Aditya Narayan Panda#22 Apr, 2021 ( 14:00 to 17:00 )
CH314#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Chivukula Vasudeva Sastri#
CH323#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Uttam  Manna#23 Apr, 2021 ( 14:00 to 17:00 )
CH334#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Mohammad Qureshi#
CH419#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Parameswar K Iyer#27 Apr, 2021 ( 09:00 to 12:00 )
CH316#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Gopal Das#21 Apr, 2021 ( 09:00 to 12:00 )
CH418#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Vadivelu Manivannan#23 Apr, 2021 ( 09:00 to 12:00 )
CH428#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Bhubaneswar Mandal#24 Apr, 2021 ( 09:00 to 12:00 )
CH644#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Manabendra Sarma#27 Apr, 2021 ( 09:00 to 12:00 )
CH499#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#dupcchemistry#
CH400#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Sandip Paul#26 Apr, 2021 ( 09:00 to 12:00 )
CH411#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Animesh  Das#24 Apr, 2021 ( 09:00 to 12:00 )
CH421#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Krishna  Pada Bhabak#22 Apr, 2021 ( 09:00 to 12:00 )
CH425#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Lal Mohan Kundu#
CH432#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Anumita Paul#23 Apr, 2021 ( 09:00 to 12:00 )
CH435#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Debasis  Manna#
CH515#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Biplab Mondal#
CH600#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#dppcchemistry#
CH603#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Jubaraj Bikash Baruah#26 Apr, 2021 ( 14:00 to 17:00 )
CH611#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Kingsuk Mahata#24 Apr, 2021 ( 09:00 to 12:00 )
CH631#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Ashish  Kumar Gupta#23 Apr, 2021 ( 09:00 to 12:00 )
CH622#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Chandan Kumar Jana#22 Apr, 2021 ( 09:00 to 12:00 )
CH639#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Kalyanasis Sahu#21 Apr, 2021 ( 09:00 to 12:00 )
CH618#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Chandan Mukherjee#23 Apr, 2021 ( 14:00 to 17:00 )
CH627#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Tharmalingam Punniyamurthy#22 Apr, 2021 ( 14:00 to 17:00 )
CH614#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Debapratim Das#21 Apr, 2021 ( 14:00 to 17:00 )
CH629#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Subhendu Sekhar Bag#24 Apr, 2021 ( 14:00 to 17:00 )
MA499#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Subhamay  Saha#
MA224#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Subhamay  Saha#21 Apr, 2021 ( 09:00 to 12:00 )
MA252#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Kalpesh Kapoor#22 Apr, 2021 ( 09:00 to 12:00 )
MA271#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sree Krishna Anantha Sai Palaparthi#26 Apr, 2021 ( 09:00 to 12:00 )
MA322#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Bhupen  Deka#22 Apr, 2021 ( 14:00 to 17:00 )
MA324#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Ayon  Ganguly#21 Apr, 2021 ( 14:00 to 17:00 )
MA373#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Chandan  Pal#24 Apr, 2021 ( 14:00 to 17:00 )
MA374#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Palash Ghosh#
MA351#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sagarmoy Dutta#23 Apr, 2021 ( 14:00 to 17:00 )
MA473#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Natesan Srinivasan#23 Apr, 2021 ( 09:00 to 12:00 )
MA212M#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Arabin Kumar Dey#27 Apr, 2021 ( 09:00 to 12:00 )
MA312M#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Rupam   Barman#28 Apr, 2021 ( 14:00 to 17:00 )
MA588#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Palash Ghosh#
MA512#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. H.  Ramesh#21 Apr, 2021 ( 09:00 to 12:00 )
MA542#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Jiten Chandra Kalita#22 Apr, 2021 ( 09:00 to 12:00 )
MA547#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Jitendriya Swain#23 Apr, 2021 ( 09:00 to 12:00 )
MA590#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sameer Kamal#24 Apr, 2021 ( 09:00 to 12:00 )
MA591#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sriparna Bandyopadhyay#26 Apr, 2021 ( 09:00 to 12:00 )
MA571#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Shreemayee Bora#21 Apr, 2021 ( 14:00 to 17:00 )
MA573#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Durga Charan Dalal#23 Apr, 2021 ( 14:00 to 17:00 )
MA699#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Rajesh  Kumar Srivastava#
MA625#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Rafikul Alam#23 Apr, 2021 ( 14:00 to 17:00 )
MA642#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Arup Chattopadhyay#26 Apr, 2021 ( 14:00 to 17:00 )
MA662#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Sweta  Tiwari#21 Apr, 2021 ( 14:00 to 17:00 )
MA601#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Bikash Bhattacharjya#22 Apr, 2021 ( 09:00 to 12:00 )
MA509#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Anupam Saikia#22 Apr, 2021 ( 14:00 to 17:00 )
MA597#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. N.  Selvaraju#26 Apr, 2021 ( 09:00 to 12:00 )
MA651#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Partha Sarathi Mandal#21 Apr, 2021 ( 09:00 to 12:00 )
MA477#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Siddhartha Pratim Chakrabarty#24 Apr, 2021 ( 09:00 to 12:00 )
MA575#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Swaroop Nandan Bora#26 Apr, 2021 ( 09:00 to 12:00 )
MA616#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Ashok Singh Sairam#
MA652#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Gautam Kumar Das#24 Apr, 2021 ( 14:00 to 17:00 )
MA550#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Pratyoosh Kumar#
MA691#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Arabin Kumar Dey#23 Apr, 2021 ( 09:00 to 12:00 )
MA741#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. M. Guru Prem Prasad#24 Apr, 2021 ( 09:00 to 12:00 )
MA733#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Prof. Rafikul Alam#21 Apr, 2021 ( 09:00 to 12:00 )
MA624#05 Jan, 2021#21 Apr, 2021#28 Apr, 2021#Dr. Shyamashree Upadhyay#24 Apr, 2021 ( 09:00 to 12:00 )
